p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.70045755175546e-14	0.332552022885345	0.075	0.06	1.13785369258929e-09	WT	ENSMUSG00000021180.Rps6ka5
3.72839176623681e-14	0.317898148569103	0.092	0.076	1.14644318420016e-09	WT	ENSMUSG00000109005.Gm45221
3.81123061715112e-14	0.147953078826252	0.34	0.309	1.1719153024678e-09	WT	ENSMUSG00000029998.Pcyox1
3.875765010099e-14	0.531743525299537	0.029	0.02	1.19175898295534e-09	WT	ENSMUSG00000093594.Gm20707
3.90887584759833e-14	0.158418168056402	0.3	0.271	1.20194023437801e-09	WT	ENSMUSG00000044308.Ubr3
3.95819055315553e-14	0.461287156583993	0.035	0.024	1.2171040131898e-09	WT	ENSMUSG00000111254.Gm48717
4.03039166130195e-14	0.173106640242742	0.281	0.252	1.23930513193374e-09	WT	ENSMUSG00000041215.Yeats2
4.05724397962632e-14	0.110145221777389	0.433	0.399	1.2475619512953e-09	WT	ENSMUSG00000029673.Auts2
4.21071564075164e-14	0.141344697436845	0.33	0.298	1.29475295237472e-09	WT	ENSMUSG00000031749.St3gal2
4.23711805653706e-14	0.162013201087277	0.297	0.268	1.30287143120458e-09	WT	ENSMUSG00000024240.Epc1
4.4078226451889e-14	0.386381122462357	0.053	0.04	1.35536138516913e-09	WT	ENSMUSG00000102302.Gm38190
4.60461595155197e-14	0.230600479482071	0.154	0.133	1.41587335894272e-09	WT	ENSMUSG00000040928.S100pbp
